book_id,authors,original_publication_year,title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
5775,Dean Koontz,1991,Cold Fire,unknown,3.75,18343,218,1248,6301,6985,4687
5776,Emma Donoghue,2014,Frog Music,eng,3.13,16412,1494,3379,6926,5441,1719
5777,Iain Pears,1997,An Instance of the Fingerpost,eng,3.93,17604,515,1210,3896,6605,6571
5778,Donny Dhirgantoro,2005,5 cm,ind,3.84,12527,433,1089,2854,4126,4265
5779,"Geoffrey A. Moore, Regis McKenna",1991,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,en-US,4.0,14329,399,792,2897,5539,5741
5780,Peach-Pit,2006,"Shugo Chara!, Vol. 1: Who Do You Want to Be? (Shugo Chara!, #1)",unknown,4.11,17351,501,1166,3064,3875,8901
5781,Harlan Coben,2005,The Innocent,eng,3.95,18125,118,694,4878,9558,5504
5782,Isaac Asimov,1985,Robots and Empire (Robot #4),eng,4.17,18462,56,430,3468,8256,7866
5783,Aldous Huxley,1962,Island,eng,3.87,14440,427,1341,3820,5521,5567
5784,Neil Shubin,2008,Your Inner Fish: A Journey into the 3.5-Billion-Year History of the Human Body,unknown,3.97,14784,394,916,3200,6052,5722
5785,Jean-Paul Sartre,1944,No Exit,eng,4.13,16533,253,663,3148,6725,7589
5786,Seth Godin,2007,The Dip: A Little Book That Teaches You When to Quit (and When to Stick),unknown,3.83,15009,410,1154,4052,5551,4802
5787,Alison Bechdel,2012,Are You My Mother?,eng,3.66,18618,697,2193,5326,6382,5090
5788,Bob Ong,2001,ABNKKBSNPLAKo?! (Mga Kwentong Chalk ni Bob Ong),fil,4.2,14481,196,534,2343,4544,6920
5789,Robin Hobb,2011,The Farseer Trilogy (Farseer Trilogy #1-3),eng,4.33,14303,178,374,1840,4844,8291
5790,Elin Hilderbrand,2005,The Blue Bistro,en-US,4.0,16398,156,810,3884,7287,6006
5791,Darynda Jones,2012,"Third Grave Dead Ahead (Charley Davidson, #3)",eng,4.39,15137,102,363,3183,11130,16330
5792,"Milan Kundera, Linda Asher",1997,Identity,eng,3.68,11735,237,1212,4819,6027,3073
5793,Mary E. Pearson,2015,"The Heart of Betrayal (The Remnant Chronicles, #2)",eng,4.32,24104,143,503,3013,9837,13008
5794,Loung Ung,2000,First They Killed My Father: A Daughter of Cambodia Remembers,en-US,4.29,17459,97,317,2344,7297,8825
5795,"Owen  West, Dean Koontz",1980,The Funhouse,eng,3.6,18424,571,2094,6374,5599,4579
5796,Stephen M.R. Covey,2006,The Speed of Trust: The One Thing that Changes Everything,en-US,3.97,13708,315,865,3196,4930,5401
5797,Mary Higgins Clark,1998,You Belong To Me,en-US,3.85,19131,118,864,6230,7507,5298
5798,Betty Mahmoody,1987,Not Without My Daughter,eng,4.04,16650,319,843,3725,7250,7071
5799,Lisa Gardner,2003,"The Killing Hour (Quincy & Rainie, #4)",en-US,4.16,17948,84,414,3516,7849,7754
5800,Piers Anthony,1979,"Castle Roogna (Xanth, #3)",eng,3.87,19867,141,998,6395,7721,5957
5801,Mary Higgins Clark,1989,While My Pretty One Sleeps,eng,3.88,18846,110,751,5855,7489,5427
5802,Joseph Kesselring,1939,Arsenic and Old Lace,unknown,4.14,20473,246,764,3825,6964,8918
5803,Ellen Schreiber,2007,"Dance with a Vampire (Vampire Kisses, #4)",eng,4.01,22119,532,1607,5172,5659,10270
5804,Ken Kesey,1964,Sometimes a Great Notion,unknown,4.24,15502,229,629,2331,5054,8276
5805,Tamora Pierce,1998,"Tris's Book (Circle of Magic, #2)",eng,4.07,24511,161,1005,5724,9059,9908
5806,Sam Harris,2010,The Moral Landscape: How Science Can Determine Human Values,en-US,3.9,14300,574,923,3055,5551,5153
5807,Darcie Chan,2014,The Mill River Recluse,eng,3.55,15821,436,1758,5588,5788,3025
5808,Douglas Coupland,2003,Hey Nostradamus!,eng,3.72,14645,309,1152,4904,6137,3607
5809,Jon Lee Anderson,1997,Che Guevara: A Revolutionary Life,eng,4.1,13516,299,473,2502,5120,5777
5810,Scott Westerfeld,2004,"The Secret Hour (Midnighters, #1)",eng,3.8,23933,477,1853,7194,9430,7216
5811,C.C. Hunter,2014,"Chosen at Nightfall (Shadow Falls, #5)",en-CA,4.37,22968,186,615,2881,7074,13625
5812,Paulo Coelho,2000,Like the Flowing River,eng,3.93,12708,303,882,3391,4983,5064
5813,Brandon Mull,2007,"The Candy Shop War (The Candy Shop War, #1)",unknown,4.03,19619,292,941,4482,7137,7925
5814,Kelley Armstrong,2006,"Broken (Women of the Otherworld, #6)",eng,4.19,24319,94,649,4566,9748,11146
5815,Maggie Stiefvater,2008,"Lament: The Faerie Queen's Deception (Books of Faerie, #1)",eng,3.69,26116,885,2740,8144,9603,7452
5816,"Verna Aardema, Leo Dillon, Diane Dillon",1975,Why Mosquitoes Buzz in People's Ears,unknown,4.01,20639,558,1196,4493,6195,8737
5817,Sophie Kinsella,2014,"Shopaholic to the Stars (Shopaholic, #7)",eng,3.24,15414,1034,3411,7224,4940,2593
5818,Nora Roberts,2007,High Noon,eng,3.94,20698,197,1007,5813,8428,7117
5819,Tom Rob Smith,2014,The Farm,eng,3.53,13407,527,1721,5764,6489,2743
5820,Rebecca Solnit,2014,Men Explain Things to Me,eng,3.93,17918,328,1066,4655,8937,6231
5821,Kristen Proby,2013,"Rock with Me (With Me in Seattle, #4)",eng,4.3,28709,176,637,4070,11023,15144
5822,"Carlos Ruiz Zafón, Lucia Graves",1986,"The Prince of Mist (Niebla, #1)",eng,3.66,14381,350,1862,7253,7971,4586
5823,Alfred Uhry,1986,Driving Miss Daisy,eng,4.24,16829,175,449,2636,5479,8207
5824,Meredith Wild,2013,"Hardpressed (Hacker, #2)",eng,4.27,7383,165,571,2808,7296,10149
5825,J.D. Robb,1999,"Conspiracy in Death (In Death, #8)",eng,4.35,22149,52,281,3308,9228,13056
5826,Alexander McCall Smith,2004,"In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency, #6)",eng,4.07,19839,47,347,4549,10476,6905
5827,"Laura Ingalls Wilder, Garth Williams",1953,"The First Four Years  (Little House, #9)",eng,3.88,24180,371,1783,7756,9222,8963
5828,R.D. Ronald,2010,The Elephant Tree,eng,3.52,15421,1670,1704,3788,3672,4724
5829,Kathy Reichs,2007,"Bones to Ashes (Temperance Brennan, #10)",eng,3.92,19942,161,863,5748,9323,6266
5830,"Jacob Grimm, Wilhelm Grimm, منى الخميسي",1857,Grimm's Fairy Tales,eng,4.14,5873,309,667,3561,6643,8532
5831,"Allan Pease, Barbara Pease",2004,The Definitive Book of Body Language,eng,3.97,13328,311,822,3607,6058,5626
5832,Tammara Webber,2011,"Between the Lines (Between the Lines, #1)",eng,3.71,25991,748,2053,7617,9801,6281
5833,Farley Mowat,1963,Never Cry Wolf,eng,4.19,17045,233,478,2850,6418,7884
5834,"James Patterson, Michael Ledwidge",2010,"Tick Tock (Michael Bennett, #4)",eng,4.03,17189,153,707,4350,8302,6754
5835,Michelle Moran,2009,Cleopatra's Daughter,eng,4.11,16532,200,713,3727,8267,8028
5836,Kathy Reichs,2002,"Grave Secrets (Temperance Brennan, #5)",en-US,3.98,21460,116,699,6159,10006,7322
5837,Kevin Hearne,2014,"Shattered (The Iron Druid Chronicles, #7)",eng,4.28,15133,52,319,2612,7858,8945
5838,John Scalzi,2008,"Zoe's Tale (Old Man's War, #4)",eng,3.73,15971,366,1358,5851,7860,4299
5839,Brad Thor,2007,"The First Commandment (Scot Harvath, #6)",eng,4.22,14833,140,362,2456,6302,7280
5840,"Oscar Wilde, Merlin Holland",1908,Complete Works of Oscar Wilde,eng,4.45,10835,114,242,1746,5241,10609
5841,"Cook's Illustrated Magazine, John Burgoyne, Carl Tremblay",1995,The New Best Recipe,unknown,4.2,15971,349,658,2477,4524,7998
5842,Renee Ahdieh,2016,"The Rose & the Dagger (The Wrath & the Dawn, #2)",eng,4.2,26503,212,904,4333,11110,12500
5843,Peter Clines,2015,The Fold,eng,3.82,13519,234,869,3970,6974,3641
5844,Louise Penny,2015,The Nature of the Beast (Chief Inspector Armand Gamache #11),eng,4.21,14695,127,428,2446,7572,7554
5845,Laura C. Schlessinger,2003,The Proper Care and Feeding of Husbands,unknown,3.71,13465,892,1233,3326,4700,4233
5846,Ted Dekker,2009,"Green: The Beginning and the End (The Circle, #0)",eng,4.03,17315,533,1162,3296,5085,7763
5847,Yana Toboso,2007,"Black Butler, Vol. 3 (Black Butler, #3)",ind,4.53,16682,139,270,1567,3850,11822
5848,Michael J. Sullivan,2013,"The Crown Tower (The Riyria Chronicles, #1)",eng,4.31,17352,154,339,2089,7511,9224
5849,"Fábio Moon, Gabriel Bá, Craig Thompson, Dave Stewart, Sean Konot",2011,Daytripper,eng,4.31,17679,264,672,2223,5308,10100
5850,Cherise Sinclair,2009,"Club Shadowlands (Masters of the Shadowlands, #1)",eng,3.99,22733,743,1625,5632,9278,10722
5851,"Orhan Pamuk, Maureen Freely",2008,The Museum of Innocence,eng,3.69,12685,785,1664,4030,5480,4641
5852,Brit Bennett,2016,The Mothers,eng,3.87,19784,243,954,5379,10630,5176
5853,"Johann Wolfgang von Goethe, Walter Kaufmann",1832,Faust,eng,3.97,15864,347,1202,4570,7299,7381
5854,Cora Carmack,2013,"Faking It (Losing It, #2)",eng,3.96,27707,308,1368,6759,12181,9197
5855,Jenny Nimmo,2005,"Charlie Bone and the Castle of Mirrors (The Children of the Red King, #4)",unknown,3.89,20101,329,1200,5476,6927,6661
5856,Shelly Crane,2011,"Accordance (Significance, #2)",eng,4.28,25037,243,721,3451,8076,12835
5857,Andrea Cremer,2012,Bloodrose (Nightshade #3; Nightshade World #6),eng,4.06,23874,803,1428,4421,7104,11164
5858,Agatha Christie,1936,"Cards on the Table (Hercule Poirot, #15)",eng,3.9,19577,112,857,6468,9372,6195
5859,Rachel Renée Russell,2012,"Tales from a Not-So-Smart Miss Know-It-All (Dork Diaries, #5)",eng,4.42,13648,318,488,1753,3199,10384
5860,Beverly Cleary,1980,"Ramona and Her Mother (Ramona, #5)",eng,4.08,20053,199,663,4616,7267,8244
5861,Agatha Christie,1938,"Appointment with Death (Hercule Poirot, #19)",eng,3.84,20793,128,995,7379,9596,5967
5862,Susan Elizabeth Phillips,2004,"Natural Born Charmer (Chicago Stars, #7)",en-US,4.15,25474,211,806,4829,10433,11118
5863,Maxine Hong Kingston,1975,The Woman Warrior,en-US,3.72,17781,531,1686,5293,7098,4851
5864,"Masha, Marie Simchow Stern",1942,Three Little Kittens,eng,4.28,18327,171,571,3390,4067,10150
5865,Charles Bukowski,1978,Tales of Ordinary Madness,eng,4.0,13995,244,748,3392,6625,5564
5866,Samantha Young,2014,"Before Jamaica Lane (On Dublin Street, #3)",eng,4.35,13447,184,543,3487,10942,16111
5867,Terry Brooks,1979,"The Sword of Shannara Trilogy (Shannara, #1-3)",unknown,3.94,15172,559,1137,3615,5791,6458
5868,Taylor Jenkins Reid,2015,Maybe in Another Life,unknown,3.74,17138,401,1451,5446,7760,4525
5869,Glennon Doyle Melton,2013,"Carry On, Warrior: Thoughts on Life Unarmed",eng,4.18,12986,303,633,2471,5449,7665
5870,"Arthur Conan Doyle, David Timson",1914,The Valley of Fear,eng,3.98,15399,166,902,5123,8345,6967
5871,Nora Roberts,2008,"The Pagan Stone (Sign of Seven, #3)",en-US,4.14,22863,252,948,4445,8063,10449
5873,Stephen R. Covey,1991,Principle-Centered Leadership,en-US,4.07,13079,178,513,2699,4750,5237
5874,Larry Correia,2009,"Monster Hunter International (Monster Hunter International, #1)",eng,4.04,16552,552,935,3343,7258,7762
5875,Rae Carson,2013,"The Bitter Kingdom (Fire and Thorns, #3)",eng,4.23,24420,305,728,3720,9702,12202
5876,Tom Clancy,2003,"The Teeth of the Tiger (Jack Ryan Universe, #12)",eng,3.61,15746,634,1796,5284,5785,4011
5877,Anne McCaffrey,1983,"Moreta: Dragonlady of Pern (Pern, #7)",eng,3.97,21117,160,1091,5900,8016,7916
5878,Diane Muldrow,1992,Frosty the Snowman (Frosty the Snowman),unknown,4.34,17540,288,607,2664,3397,10637
5879,"Garth Ennis, Steve Dillon, Peter Snejbjerg",1999,"Preacher, Volume 6: War in the Sun",eng,4.34,16531,239,416,1929,5068,9142
5880,Megan Whalen Turner,2000,"The Queen of Attolia (The Queen's Thief, #2)",unknown,4.23,23813,287,768,3519,9091,11634
5881,Christopher Isherwood,1964,A Single Man,eng,4.11,14554,298,696,2961,6486,7096
5882,Christopher Hitchens,2012,Mortality,eng,4.12,14248,250,545,2700,6595,6580
5883,Chris d'Lacey,2003,"Icefire (The Last Dragon Chronicles, #2)",eng,3.9,19795,514,1488,4916,6064,7366
5884,Neil Gaiman,2017,Norse Mythology,eng,4.12,22266,179,974,6943,17019,14135
5885,Stephen E. Ambrose,1997,Citizen Soldiers: The U. S. Army from the Normandy Beaches to the Bulge to the Surrender of Germany,unknown,4.19,16322,135,391,2651,6789,7011
5886,Julie Garwood,1987,Honor's Splendour,eng,4.22,21926,166,620,3863,8103,10701
5887,Kody Keplinger,2011,Shut Out,en-US,3.76,23723,614,2068,6906,8112,6890
5888,A. Meredith Walters,2012,"Bad Rep (Bad Rep, #1)",en-GB,3.91,24287,575,1389,5401,9407,7595
5889,Nora Roberts,2006,"Valley of Silence (Circle Trilogy, #3)",en-GB,4.2,20800,204,799,3999,7468,10964
5890,Jeanne DuPrau,2006,"The Prophet of Yonwood (Book of Ember, #3)",en-US,3.25,22237,1487,4480,8323,5642,3912
5891,James Patterson,2014,"Hope to Die (Alex Cross, #22)",eng,4.14,10005,207,548,2926,6615,7079
5892,"Kresley Cole, Gena Showalter",2009,"Deep Kiss of Winter (Includes: Immortals After Dark, #8; Alien Huntress, #3.5)",en-US,4.23,23875,137,766,4373,8227,12131
5893,"Holly Black, Eliza Wheeler",2013,Doll Bones,eng,3.7,17414,665,1482,5436,6764,4736
5894,Patricia Cornwell,2011,"Red Mist (Kay Scarpetta, #19)",eng,3.75,16396,439,1585,5494,6713,5067
5895,Alan Bradley,2011,"I Am Half-Sick of Shadows (Flavia de Luce, #4)",en-US,4.09,21288,96,474,4509,11340,7946
5896,Kristen Ashley,2011,"Wild Man (Dream Man, #2)",en-GB,4.21,32541,315,1073,5264,12880,15558
5897,"Joseph Fink, Jeffrey Cranor",2015,Welcome to Night Vale,eng,3.87,17781,728,1485,4276,7096,6740
5898,"Michael Teitelbaum, Walt Disney Company",1986,Sleeping Beauty: a Little Golden Book (Disney Princess),eng,4.32,16654,286,621,2603,3322,10024
5899,Julia Quinn,2001,"An Offer From a Gentleman (Bridgertons, #3)",en-US,4.08,17402,186,948,5967,11162,10631
5900,Julie   Murphy,2015,"Dumplin' (Dumplin', #1)",eng,3.87,22176,440,1277,5897,9633,6629
5901,Ann Leckie,2015,Ancillary Mercy (Imperial Radch #3),eng,4.2,12776,127,448,2512,7399,7322
5902,Gena Showalter,2011,The Darkest Surrender  (Lords of the Underworld #8),eng,4.42,24515,125,368,2768,7848,14709
5903,Stephen King,1981,Danse Macabre,eng,3.62,18700,562,2114,6754,6623,4731
5904,Gina L. Maxwell,2012,"Seducing Cinderella (Fighting for Love, #1)",eng,3.94,21617,457,1516,7170,12569,9714
5905,Alexander McCall Smith,2006,"Blue Shoes and Happiness (No. 1 Ladies' Detective Agency, #7)",eng,4.06,20246,68,403,4620,9924,6836
5906,"Eve Ensler, Gloria Steinem",1996,The Vagina Monologues,unknown,3.86,17935,503,1507,5061,7687,6601
5907,Charles Dickens,1865,Our Mutual Friend,eng,4.07,18599,434,986,3803,6936,8500
5908,Evelyn Waugh,1934,A Handful of Dust,en-US,3.92,17370,279,919,4544,7707,5644
5909,Francine Rivers,1999,Leota's Garden,eng,4.07,15039,195,757,3233,5301,6503
5910,Barbara Delinsky,2009,Not My Daughter,unknown,3.77,17109,353,1263,5065,6715,4509
5911,Paul Auster,2002,The Book of Illusions,eng,3.89,13583,202,867,3905,6909,4479
5912,Karen Marie Moning,1999,"To Tame a Highland Warrior (Highlander, #2)",eng,4.14,24710,189,985,5043,9766,11385
5913,Wendy Mass,2005,A Mango-Shaped Space,eng,4.22,20661,199,677,3404,7449,10130
5914,Maeve Binchy,2002,Quentins,unknown,3.88,18150,156,836,5405,8045,5137
5915,"George Eliot, Edmund White",1876,Daniel Deronda,eng,3.82,17723,543,1361,4705,6835,5701
5916,Elin Hilderbrand,2016,Here's to Us,eng,3.73,14840,313,1131,5643,7575,3811
5917,Susan Mallery,2010,"Chasing Perfect (Fool's Gold, #1)",eng,3.89,18437,545,1099,4621,6977,6291
5918,Plum Sykes,2006,The Debutante Divorcee,en-US,3.46,15030,760,2092,5245,4083,3368
5919,"Anonymous, Ronald A. Beers, Ronald A. Beers",1992,Life Application Study Bible: NIV,eng,4.67,13614,239,207,670,1992,11666
5920,"Douglas Preston, Lincoln Child",2007,"The Wheel of Darkness (Pendergast, #8)",en-US,3.92,18413,189,1054,5029,8047,6080
5921,Sylvain Neuvel,2016,"Sleeping Giants (Themis Files, #1)",eng,3.84,19371,397,1445,5873,10371,6029
5922,Julianne Donaldson,2013,Blackmoore,eng,4.17,17497,189,589,2885,7166,7790
5923,"Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",2003,The Sandman: Endless Nights,eng,4.34,20416,44,321,2890,7372,10933
5924,Olivia Goldsmith,1992,The First Wives Club,eng,3.87,17219,325,1145,4869,5603,5812
5925,Maggie O'Farrell,2006,The Vanishing Act of Esme Lennox,eng,3.82,16675,303,1182,5192,8710,4744
5926,Sarah Waters,2006,The Night Watch,en-US,3.67,13798,498,1636,5376,7102,4013
5927,Jeffrey Archer,2015,"Mightier Than the Sword (The Clifton Chronicles, #5)",eng,4.09,10257,167,480,2933,7082,5867
5928,Anne Rice,2003,"Blood Canticle (The Vampire Chronicles, #10)",en-GB,3.71,17359,695,1790,5467,6164,5433
5929,Carl Hiaasen,2006,Nature Girl,eng,3.61,17216,330,1452,6355,7118,3118
5930,Robert McCammon,1991,Boy's Life,eng,4.32,15752,175,490,2260,5662,9663
5931,"George Eliot, Joanna Trollope, Hugh Osborne",1859,Adam Bede,unknown,3.77,17777,650,1475,4959,6999,5340
5932,Chitra Banerjee Divakaruni,1997,Sister of My Heart,eng,3.97,14434,154,606,3401,6540,4651
5933,"Yōko Ogawa, Stephen Snyder",2003,The Housekeeper and the Professor,eng,3.94,16865,173,895,4520,8562,5630
5934,Sue Grafton,1991,"H is for Homicide (Kinsey Millhone, #8)",eng,3.89,21635,94,700,7101,10009,6083
5935,Douglas Coupland,2006,JPod,en-US,3.7,13347,421,1326,4202,5772,3586
5936,Dean Koontz,2003,The Face,eng,3.69,17267,330,1514,5945,6246,4231
5937,Niall Ferguson,2007,The Ascent of Money: A Financial History of the World,en-US,3.88,15286,293,923,4040,6934,4719
5938,Jim Gaffigan,2014,Food: A Love Story,eng,3.69,16304,430,1425,5561,6520,4062
5939,Laurie Halse Anderson,2014,The Impossible Knife of Memory,eng,3.93,20992,416,1200,4894,8786,6931
5940,"Dante Alighieri, Robert M. Durling",1320,"Purgatorio (The Divine Comedy, #2)",ita,4.01,13740,210,1038,3980,5436,6869
5941,David Baldacci,2010,"Deliver Us from Evil (A. Shaw, #2)",en-US,3.98,15947,251,781,4150,7724,6084
5942,Jonathan Tropper,2009,One Last Thing Before I Go,unknown,3.75,13763,188,922,4655,7126,3059
5943,"Julie Anne Peters, C.J. Bott",2009,"By the Time You Read This, I'll Be Dead",unknown,3.89,18722,552,1532,4554,5877,7047
5944,Denise Kiernan,2013,The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II,eng,3.66,15644,571,1423,5210,6690,3778
5945,"Dean Koontz, Ed Gorman, John Bedford Lloyd",2005,"City of Night (Dean Koontz's Frankenstein, #2)",unknown,3.97,15838,155,849,4348,7307,5921
5946,D.J. MacHale,2005,"The Quillan Games (Pendragon, #7)",eng,4.19,18296,170,627,3294,6225,8560
5947,David Mitchell,2001,number9dream,unknown,3.92,13726,244,810,3617,7196,4584
5948,Douglas Coupland,1998,Girlfriend in a Coma,eng,3.61,14576,480,1681,5070,5655,3429
5949,Stephen King,1996,"The Green Mile, Part 1: The Two Dead Girls",eng,4.49,21917,158,346,2156,5708,14581
5950,Mark Dunn,2001,Ella Minnow Pea: A Novel in Letters,eng,3.84,19819,415,1433,5335,8613,5939
5951,Steven Erikson,2008,"Toll the Hounds (The Malazan Book of the Fallen, #8)",en-US,4.33,15942,130,396,2221,6261,9449
5952,Tess Gerritsen,2007,The Bone Garden,eng,4.02,16883,174,758,4292,8101,6717
5953,Dee Lestari,2001,"Supernova: Ksatria, Puteri, dan Bintang Jatuh",ind,3.83,10344,296,824,2927,3931,3467
5954,Paul Tremblay,2015,A Head Full of Ghosts,eng,3.82,14101,368,1140,4479,7161,4695
5955,Gretchen Rubin,2015,Better Than Before: Mastering the Habits of Our Everyday Lives,en-GB,3.81,16550,509,1324,4572,7048,5274
5956,Ben Aaronovitch,2013,"Broken Homes (Peter Grant, #4)",eng,4.16,10958,42,372,3087,9696,7269
5957,Raymond E. Feist,1992,"The King's Buccaneer (Krondor's Sons, #2)",en-US,3.99,17084,80,665,4471,7167,5794
5958,"Isabel Allende, Anne McLean",2011,Maya's Notebook,eng,3.8,12529,262,1043,4678,7452,4105
5959,Rita Williams-Garcia,2010,"One Crazy Summer (Gaither Sisters, #1)",eng,3.95,18913,423,1039,4319,7762,6676
5960,Robin Hobb,2010,"Dragon Haven (Rain Wild Chronicles, #2)",en-US,4.06,15807,94,647,3866,8148,6663
5961,P.G. Wodehouse,1934,"Right Ho, Jeeves (Jeeves, #6)",eng,4.31,8234,80,245,2266,7274,8800
5962,"Pseudonymous Bosch, Gilbert Ford",2008,"If You're Reading This, It's Too Late (Secret, #2)",en-US,4.23,18310,229,611,3093,6480,9529
5963,Erin Hunter,2005,"Moonrise (Warriors: The New Prophecy, #2)",en-US,4.31,21311,208,679,3325,5813,12157
5964,Jason F. Wright,2007,The Wednesday Letters,en-US,3.61,16776,584,1912,5540,5913,4023
5965,"Lili St. Crow, Lilith Saintcrow",2009,"Betrayals (Strange Angels, #2)",en-US,4.08,24309,443,1217,4834,7822,10543
5966,"James Patterson, Howard Roughan",2007,You've Been Warned,eng,3.52,16311,1059,2148,5127,5336,4126
5967,"Blue Balliett, Brett Helquist",2004,"Chasing Vermeer (Chasing Vermeer, #1)",en-US,3.71,22167,772,2147,6419,7958,6232
5968,Philip Yancey,1995,The Jesus I Never Knew,en-US,4.18,14955,196,514,2531,5597,7079
5969,Greg Iles,2005,Turning Angel,eng,4.11,15669,169,538,3024,7618,6643
5970,Alice Clayton,2010,"The Unidentified Redhead (Redhead, #1)",eng,4.04,24859,644,1448,4685,9582,10612
5971,"Dav Pilkey, George Beard, Harold Hutchins",2010,"The Adventures of Ook and Gluk, Kung-Fu Cavemen from the Future",en-US,4.13,14512,642,981,2321,3018,8248
5972,"Robert Louis Stevenson, Tasha Tudor",1885,A Child's Garden of Verses,eng,4.3,20354,211,583,3295,5958,11553
5973,Bret Easton Ellis,1994,The Informers,en-GB,3.39,12898,596,2100,5342,4324,2312
5974,Kiera Cass,2014,"The Queen (The Selection, #0.4)",eng,3.93,22362,513,1661,5989,7489,9074
5975,James Rollins,2010,"The Devil Colony (Sigma Force, #7)",eng,4.17,16101,120,454,3020,7510,7485
